WVL,INT
590.6176694973971,5651.957256722781
591.1069759187791,5703.064597409835
591.5963333665065,5625.419288282699
592.085741853172,5635.248289999193
592.5752013913682,5554.645757835246
593.0647119936878,5572.339959430315
593.5542736727234,5608.7096356379625
594.0438864410677,5567.4249608189375
594.5335503113134,5679.477031019598
595.0232652960533,5681.442689298133
595.5130314078798,5651.957256722781
596.0028486593858,5724.685924147788
596.4927170631638,5773.823359463801
596.9826366318066,5875.039711545749
597.4726073779068,5838.681311291388
597.9626293140572,5728.617015240903
598.4527024528502,5622.470558419316
598.9428268068787,5544.815394198742
599.4330023887353,5501.559540401981
599.9232292110127,5522.204848959006
600.4135072863035,5474.031060193321
600.9038366272005,5516.3062786299215
601.3942172462962,5588.067666170406
601.8846491561834,5610.675500488102
602.3751323694547,5653.922990415798
602.8656668987029,5777.754248161559
603.3562527565205,5926.13678787381
603.8468899555003,5961.511090068863
604.3375785082347,6051.911093812357
604.8283184273168,6174.738726091642
605.3191097253391,6166.877599030173
605.809952414894,6011.62420801507
606.3008465085746,6020.467671008479
606.7917920189733,5937.928265363803
607.2827889586829,5892.72730164706
607.7738373402959,5869.14381010462
608.2649371764052,5914.345258876293
608.7560884796032,6003.76334817429
609.2472912624829,5975.267673031312
609.7385455376367,6013.589422330926
610.2298513176573,6021.45027782593
610.7212086151376,6017.519850378281
611.21261744267,5917.29314628785
611.7040778128472,5869.14381010462
612.1955897382621,5801.3392833109865
612.6871532315072,5749.254960412322
613.1787683051751,5683.408342427146
613.6704349718586,5665.717276232354
614.1621532441504,5628.368004516144
614.653923134643,5670.631504195134
615.1457446559293,5585.118754200078
615.6376178206018,5606.743764455271
616.1295426412531,5566.441955848835
616.6215191304761,5544.815394198742
617.1135473008634,5605.7608264790815
617.6056271650076,5497.627000168898
618.0977587355013,5637.2140725231575
618.5899420249374,5543.832347729222
619.0821770459083,5514.340072797594
619.5744638110069,5529.086425873442
620.0668023328258,5438.634806856933
620.5591926239576,5474.031060193321
621.051634696995,5438.634806856933
621.5441285645309,5493.694427121572
622.0366742391576,5383.567951330125
622.5292717334679,5458.29974831256
623.0219210600546,5405.202270193801
623.5146222315102,5434.701708940108
624.0073752604276,5465.182266187887
624.5001801593992,5421.9188824724315
624.9930369410177,5450.433880255839
625.485945617876,5501.559540401981
625.9789062025667,5534.984845573297
626.4719187076823,5527.1202706859585
626.9649831458156,5502.542670364683
627.4580995295593,5546.781481592303
627.9512678715059,5518.272476578571
628.4444881842483,5415.0356560563705
628.937760480379,5377.667470297146
629.4310847724907,5347.180152989773
629.9244610731762,5318.657401376504
630.4178893950279,5320.624563191234
630.9113697506389,5237.009732104395
631.4049021526014,5215.364571922569
631.8984866135083,5249.799318979319
632.3921231459524,5199.621631350357
632.8858117625261,5188.797857188014
633.3795524758223,5098.254841420799
633.8733452984335,5251.7669001090535
634.3671902429525,5040.17219235073
634.8610873219718,5206.509273574954
635.3550365480843,5140.577716528322
635.8490379338824,5104.160780145601
636.3430914919591,5050.017699567013
636.8371972349067,4986.999157561296
637.3313551753182,5046.079546198953
637.8255653257862,5000.785963714966
638.3198276989032,4995.862202788062
638.814142307262,4938.738440970167
639.3085091634553,4955.483190097385
639.8029282800757,4929.87303150897
640.2973996697158,4852.037734440385
640.7919233449684,4874.70180638499
641.2864993184262,4858.935777060716
641.7811276026817,4834.298764058113
642.2758082103278,4857.950357569454
642.770541153957,4807.687161125184
643.2653264461619,4736.703735988037
643.7601640995355,4828.385403392096
644.2550541266701,4778.114178403349
644.7499965401586,4756.42421599032
645.2449913525935,4773.184874903791
645.7400385765677,4759.38209532048
646.2351382246736,4761.353987157487
646.7302903095042,4728.814912759551
647.2254948436519,4738.675885137452
647.7207518397094,4754.4522686625705
648.2160613102694,4720.925725012502
648.7114232679247,4687.392551202712
649.2068377252679,4698.242256696795
649.7023046948915,4641.026588774417
650.1978241893884,4717.967185110134
650.6933962213511,4682.4606310947465
651.1890208033724,4637.07993049369
651.6846979480449,4666.6774874808225
652.1804276679613,4621.2923086440005
652.6762099757143,4669.636943478904
653.1720448838965,4627.212852924305
653.6679324051006,4630.173041167845
654.1638725519193,4626.226111097343
654.6598653369452,4559.112825149532
655.1559107727711,4595.634007210335
655.6520088719897,4641.026588774417
656.1481596471933,4658.785340030864
656.644363110975,4544.304398326278
657.1406192759272,4633.133173660446
657.6369281546428,4646.946392109688
658.1332897597142,4728.814912759551
658.6297041037343,4691.33798097302
659.1261711992956,4758.396141092007
659.622691058991,4723.884213296301
660.1192636954129,4819.515011358154
660.6158891211542,4726.842650095867
661.1125673488074,4688.378917489998
661.6092983909651,4655.825685056855
662.1060822602203,4558.125642768507
662.6029189691654,4628.199588541706
663.0998085303933,4521.595240507401
663.5967509564964,4539.367925364752
664.0937462600675,4463.324850136708
664.5907944536993,4506.783001441144
665.0878955499844,4448.506476743525
665.5850495615156,4429.734236158698
666.0822565008854,4423.805620894572
666.5795163806865,4421.829357921436
667.0768292135117,4468.263955008832
667.5741950119535,4441.590688846318
